timestamp,tweet_text,username,all_hashtags,followers_count,favourites
2021-11-14 10:21:08+00:00,When I called an elderly ex-friend a #murderer because she refused #vaccine &amp; #mask she was insulted! Our other friends backed me up. Now no one will give her rides. no one likes #carriers https://t.co/9V7IvkB7Il,b'justfara',"['murderer', 'vaccine', 'mask', 'carriers']",198234,2
2021-11-14 10:21:02+00:00,"Food for thought, some who've been infected do not develop antibodies. They still need the #COVID19 #vaccine.  Why natural immunity against COVID-19 is not as good as vaccination, according to doctors. https://t.co/TtgViCEu2j  via @GoogleNews",b'BLUGRN12THMAN',"['COVID19', 'vaccine']",618,0
2021-11-14 10:20:45+00:00,And has the #government laid out to the people what is in the #COVID19 #vaccine &amp; what it actually does they can't because you would then realise it is a gene therapy and not a #vaccine,b'The_Truth_II',"['government', 'COVID19', 'vaccine', 'vaccine']",3642,2
2021-11-14 10:20:22+00:00,#vaccine #VaccineSideEffects #cultists Ask your doctor if it is right for you 😂🤣😂🤣😂🤣 https://t.co/S5rjI94AIE,b'FreeSpeechAtGab',"['vaccine', 'VaccineSideEffects', 'cultists']",26,1
2021-11-14 10:20:19+00:00,"When are ppl going to WAKE UP &amp; understand this has never been caring about people getting sick &amp; dying from this virus, but about using FEAR of it to gain power &amp; control over us. #California #Vaccine https://t.co/Trp2TwJAl2",b'thewoman62',"['California', 'Vaccine']",3011,0
2021-11-14 10:20:09+00:00,Vaccine booster attempt No2  #AstraZeneca #booster #vaccine #yesplease #wonkyeyes https://t.co/ksQKovnbCr,b'helen_a15',"['AstraZeneca', 'booster', 'vaccine', 'yesplease', 'wonkyeyes']",8817,22
2021-11-14 10:20:00+00:00,"#Iran,Rgm's Run-Newspaper Uncovers Another #Covid19 #Vaccine Fiasco!https://t.co/iznQAAdpGF https://t.co/74BTqIfiAK .@WHO.@DrTedros.@MSF.@antonioguterres.@AlHadath.@TIME.@WSJ.@Expressen.@LaStampa.@WashTimes.@Politico.@Le_Figaro.@SkyNews.@SZ.@telegraaf.@demorgen.@NYTimes.@DIEZEIT",b'FarimaFard',"['Iran', 'Covid19', 'Vaccine']",666,1
2021-11-14 10:19:51+00:00,Powering decentralized #blockchain VACCine Token sharing networks. This is undoubtedly the most excellent project on the market. Being part of this campaign.  !! #VACC #VACCineToken #VACCine #HealthToken,b'laylaenelope54',"['blockchain', 'VACC', 'VACCineToken', 'VACCine', 'HealthToken']",4733,0
2021-11-14 10:19:10+00:00,Why is the #booster uptake so low what has the #government told you about the difference between the #COVID19 #booster and the #vaccine and what it does what is in the #booster?? No wonder the uptake is low #information,b'The_Truth_II',"['booster', 'government', 'COVID19', 'booster', 'vaccine', 'booster', 'information']",3642,3
2021-11-14 10:17:56+00:00,"With 75.23 crore first doses and 37 crore second doses, India's vaccination coverage of eligible population has reached 80% percent and 40% are fully vaccinated. This is a significant milestone Given the vaccine hesitancy it's difficult to see us going more than 80-85%. #vaccine",b'NitinSh05303277',['vaccine'],10,1
2021-11-14 10:17:46+00:00,💔Heartbreaking 🙏 Pray for the victims  ☣️Stop the #COVID19 💉 #vaccines ‼️ #Vaccine #Vaccination #MandatoryVaccination #VaccinePassport https://t.co/LEjYE3PUyo,b'Gtv_Luna',"['COVID19', 'vaccines', 'Vaccine', 'Vaccination', 'MandatoryVaccination', 'VaccinePassport']",1268,3
2021-11-14 10:17:26+00:00,If you think the #Covid #vaccine is a wonderful thing &amp; you have made a fully informed decision this is all I ask you - name me three ingredients in the #vaccine in your body now,b'The_Truth_II',"['Covid', 'vaccine', 'vaccine']",3642,5
2021-11-14 10:16:30+00:00,#COVID19 #Vaccine efficacy? You decide ⬇️ https://t.co/BzmWlJPVrg,b'BeesterGee',"['COVID19', 'Vaccine']",446,0
2021-11-14 10:16:03+00:00,Don't let them try to normalize strokes in our children. #covid19 #vaccine #Pfizer #myocarditis,b'ppcnos',"['covid19', 'vaccine', 'Pfizer', 'myocarditis']",1000,4
2021-11-14 10:15:56+00:00,"@lovegoesforth @victoriousellie As if God was warning people how their fear of the #vaccine's blocking good judgement &amp; logic causing so many to #die of an evil #virus, #Covid but people will still let fear guide them to falsehoods &amp; not seek to #protect themselves or others, even those w/compromised #immunity",b'DBoop4',"['vaccine', 'die', 'virus', 'Covid', 'protect', 'immunity']",197,1
2021-11-14 10:15:33+00:00,"If you’re vaccinated good for you. It’s your life, it’s your decision but I’m just saying those people who choose not to get vaccinated have their reasons. They shouldn’t have to be shamed for it, that’s pathetic.   #Covid #vaccine #sideeffects #Quarantine https://t.co/gqI1pOluu9",b'Safire_1234',"['Covid', 'vaccine', 'sideeffects', 'Quarantine']",64,1
2021-11-14 10:14:02+00:00,If you have not read the 5th district courts #OSHA decision you need to. It's a manifesto for the #Biden administration's unconstitutional attack on America. @USSupremeCourt @CDCgov #COVID19 #vaccine   US Fifth District Court OSHA Decision  21-60845,b'ItIsAboutPeople',"['OSHA', 'Biden', 'COVID19', 'vaccine']",96,0
2021-11-14 10:12:10+00:00,If you have not read the 5th district courts #OSHA decision you need to. It's a manifesto for the #Biden administration's unconstitutional attack on America. @USSupremeCourt @CDCgov #COVID19 #vaccine  https://t.co/qPZaCi0kJf,b'ItIsAboutPeople',"['OSHA', 'Biden', 'COVID19', 'vaccine']",96,1
2021-11-14 10:11:06+00:00,"Have you had your flu vaccine? Check your eligibility and where you can get one, here: https://t.co/dsxqZXQtyu #FluSeason #vaccine #protection https://t.co/P5Qo7WEhWT",b'HWCountyDurham',"['FluSeason', 'vaccine', 'protection']",2382,1
2021-11-14 10:10:50+00:00,Taiwan coming in with common sense.   They actually care about health.   #COVID19 #vaccine #myocarditis #Pfizer https://t.co/AU48axsy1L,b'Joel_Agius1',"['COVID19', 'vaccine', 'myocarditis', 'Pfizer']",1980,9
2021-11-14 10:07:13+00:00,Source: https://t.co/kdKM8YhH54  #covid #covid_19 #sarscov2 #pandemic #vaccine #vaccination #science #research #plant #plantbased,b'unibioscience',"['covid', 'covid_19', 'sarscov2', 'pandemic', 'vaccine', 'vaccination', 'science', 'research', 'plant', 'plantbased']",10,1
2021-11-14 10:05:53+00:00,"Dr. Richard Fleming, Sars-Cov-2 Bioweapon, Consequences, Treatment, &amp; Crimes Against Humanity https://t.co/NQcyph5rF6 #COVID19 #CovidVaccine #Pfizer #pfizergates #PfizerGang #Pfizervaccine #vaccine #VaccinationObligatoire #PasseSanitaire #passedelahonte #Corona #coronamaatregelen",b'LalehAmeri',"['COVID19', 'CovidVaccine', 'Pfizer', 'pfizergates', 'PfizerGang', 'Pfizervaccine', 'vaccine', 'VaccinationObligatoire', 'PasseSanitaire', 'passedelahonte', 'Corona', 'coronamaatregelen']",753,0
2021-11-14 10:05:12+00:00,Attention please! You've come to the place that will make you rich and successful! Now you can find out everything about it.  !! #VACC #VACCineToken #VACCine #HealthToken,b'OfeliaCrane14',"['VACC', 'VACCineToken', 'VACCine', 'HealthToken']",1904,1
2021-11-14 10:03:31+00:00,Vaccinated Shirt List of diseases  🛒🛍️ https://t.co/sKbGKTCrXT .. #VaccineMandate #vaccines #vaccinated #vaccine #VaccinesWork #GetVaccinated #GetVaccinatedNow #FullyVaccinated #CovidVaccine #COVID19 #Biden https://t.co/3pKPe9ILaD,b'brianSpenler',"['VaccineMandate', 'vaccines', 'vaccinated', 'vaccine', 'VaccinesWork', 'GetVaccinated', 'GetVaccinatedNow', 'FullyVaccinated', 'CovidVaccine', 'COVID19', 'Biden']",159,1
2021-11-14 10:00:05+00:00,"#Coronavirus #infections across the continent rose by 7 percent and #deaths by 10 percent over the past week, making it the only world region where cases and deaths are steadily increasing. #COVID19 #Pandemic #Vaccine #Europe https://t.co/bQF5wISEac",b'theaseanpost',"['Coronavirus', 'infections', 'deaths', 'COVID19', 'Pandemic', 'Vaccine', 'Europe']",6092,1
2021-11-14 10:00:01+00:00,Evidence shows that people who have been vaccinated against COVID-19 are less likely to pass the virus on to others.  #vaccine #covid19 #protectyourself #protectothers #protectthenhs https://t.co/WtYYPq1ltg,b'ConstantiaCare',"['vaccine', 'covid19', 'protectyourself', 'protectothers', 'protectthenhs']",57,0
2021-11-14 09:57:51+00:00,After yesterday vaccination of Sputnik Light feel like.. 💩 #vaccinated #vaccine #vaccination,b'iam_viktoriia',"['vaccinated', 'vaccine', 'vaccination']",39,1
2021-11-14 09:57:41+00:00,@7NewsPerth counting the numbers #Covid #melbourneprotests #Melbourne #Australia #AuspolSoCorrupt #auspol #vaccine https://t.co/S4ksfHwxx8 https://t.co/Yrxifurk5W,b'RickMiarse',"['Covid', 'melbourneprotests', 'Melbourne', 'Australia', 'AuspolSoCorrupt', 'auspol', 'vaccine']",30,0
2021-11-14 09:57:38+00:00,"More people have died of #COVID19 in 2021 with vaccines than in 2020. Still the #Biden administration are unconstitutionality making #vaccine mandates. Today #Fauci acknowledged the Israel Study, that vaccines aren't working. @CDCDirector admitted they will not stop the spread.",b'ItIsAboutPeople',"['COVID19', 'Biden', 'vaccine', 'Fauci']",96,0
2021-11-14 09:54:11+00:00,#Breaking #BreakingNews #SantaClaus is no longer coming after a massive heart attack immediately after taking his 2nd dose of #Pfizer “#Vaccine” Parents everywhere are now spared an extra cup of milk and two cookies 🍪 per household per year. #Biden “should help with inflation.”,b'AlphaVCcoms',"['Breaking', 'BreakingNews', 'SantaClaus', 'Pfizer', 'Vaccine', 'Biden']",755,0
2021-11-14 09:53:53+00:00,@NaheedD #GSK biggest #vaccine maker in the world refused to make #vaccine. GSK doesn't believe in #vaccine &amp; GSK knows LOT MORE abt it than you a blind believer can. @Merck pharmaceutical refused to make vaccine &amp; made BETTER #treatment. UK 👍 it with great results. #COVID19 https://t.co/hgo4c8rriB https://t.co/rgPJi8r3r9,b'i1n1',"['GSK', 'vaccine', 'vaccine', 'vaccine', 'treatment', 'COVID19']",67,0
2021-11-14 09:53:00+00:00,a good project and congratulations to the team for their efforts and dedication and much appreciated the visionary thinking of the project and it will make history and go to the moon #VACC #VACCineToken #VACCine #HealthToken,b'ZiaVai6',"['VACC', 'VACCineToken', 'VACCine', 'HealthToken']",4205,1
2021-11-14 09:50:05+00:00,No record of naturally immune person infecting somebody with Covid-19.  #coronavirus #lockdown #COVID19 #vaccine #mask  https://t.co/ECtaCJp4xF,b'jamesmfahy',"['coronavirus', 'lockdown', 'COVID19', 'vaccine', 'mask']",1566,1
2021-11-14 09:49:01+00:00,How RNA-vaccines work  #rna #vaccine #vaccines https://t.co/MNcHL2d40g,b'elians84',"['rna', 'vaccine', 'vaccines']",129,0
2021-11-14 09:46:54+00:00,"27.7 million people recd #Booster shot,One in three Americans aged 65 and above has got #Covid_19 #BoosterShots : CDC  #HappyChildrensDay #sundayvibes #Covid #vaccine #coronavirus https://t.co/ntjOUYFdsl",b'RiyazHanfi',"['Booster', 'Covid_19', 'BoosterShots', 'HappyChildrensDay', 'sundayvibes', 'Covid', 'vaccine', 'coronavirus']",245,0
2021-11-14 09:46:42+00:00,Has anyone anywhere received the Comirnaty vaccine??? #COVID19 #vaccine #Pfizer,b'CryptoCarbunkle',"['COVID19', 'vaccine', 'Pfizer']",34,0
2021-11-14 09:46:05+00:00,So Europe is going back to restrictions. Either the establishment have been lying to us or they don’t have much faith in their vaccines.. just sayin! #lockdown #eucoronavirus #covid #vaccine,b'bmansell83',"['lockdown', 'eucoronavirus', 'covid', 'vaccine']",111,0
2021-11-14 09:43:49+00:00,#kylewarner  #POTS  #vaccine  #mRNA  #pfizer #COVID19   A reminder that vaccines can protect against POTS and other heart damage caused by Covid 19. Kyle Warner should receive sympathy but we should know the risk is higher from the virus itself alongside all the other risks https://t.co/hxTguZB0Cb,b'dense_evi',"['kylewarner', 'POTS', 'vaccine', 'mRNA', 'pfizer', 'COVID19']",519,1
2021-11-14 09:43:24+00:00,"Very disappointed to miss Remembrance Sunday Services in my ward today, but duty calls. Many more COVID-19  vaccines to do across Newcastle to ensure a safe Christmas for everyone. #vaccine #covid19 #newcastle #poppyapeal #remembrancesunday https://t.co/0kKy8eFHwD",b'Ali4Castle',"['vaccine', 'covid19', 'newcastle', 'poppyapeal', 'remembrancesunday']",195,11
2021-11-14 09:41:30+00:00,"""Very disingenuously, we've had some medical news announcers say that the #COVID19 myocarditis is worse than the #vaccine myocarditis. [...] The vaccine #myocarditis—no doubt about it—is far worse than any troponin elevation we can see with the respiratory syndrome."" https://t.co/zoZUiI7JXL",b'VeganBobCat',"['COVID19', 'vaccine', 'myocarditis']",96,1
2021-11-14 09:41:16+00:00,"""So, what does this mean? It seems to indicate that young people are dying at a faster rate than last year &amp; also dying at a faster rate than the elderly above 75 years. This is potentially ominous.""  Interesting  #COVID19 #vaccine #CovidVaccine  #PlanDemic #DepopulationAgenda",b'PeterJa63931080',"['COVID19', 'vaccine', 'CovidVaccine', 'PlanDemic', 'DepopulationAgenda']",1245,0
2021-11-14 09:41:02+00:00,“We know they died from heart failure but at least they didn’t get the flu.” - Health Experts  #vaccine  #VaccineDeath  #VaccinePassport,b'mariaaazeee',"['vaccine', 'VaccineDeath', 'VaccinePassport']",76,25
2021-11-20 15:05:51+00:00,Strange huh? #Vaccinated #VaccineSideEffects #vaccine #COVID #coronavirus #Pfizergate   ‘Vaccinated English adults under 60 are dying at twice the rate of unvaccinated people the same age’  https://t.co/L18Ucr7c5k,b'DGagainstVaxPP',"['Vaccinated', 'VaccineSideEffects', 'vaccine', 'COVID', 'coronavirus', 'Pfizergate']",87,0
2021-11-20 15:05:01+00:00,Dramatic shift in #allcause deaths starts in April in England.  #vaccine #COVID   https://t.co/O5zTxBdJoL,b'C19Reporter',"['allcause', 'vaccine', 'COVID']",69,0
2021-11-20 15:04:36+00:00,@nbcsnl We open w/closeup of Pete Davidson grinning ear 2 ear and no1 can blame him  &amp; live from Nu Yawk it’s get ur #Booster … https://t.co/r0VzeImQyr #SNL #Covid_19 #vaccine,b'mitchbytes',"['Booster', 'SNL', 'Covid_19', 'vaccine']",994,0
2021-11-20 15:03:51+00:00,BREAKING: Anyone get vaccinated at #VitalPoint? In #Colorado ? You need to be revaccinated. The site has been SHUT DOWN. #Vaccine #Fraud https://t.co/Ns5fYAf301,b'PatientDay',"['VitalPoint', 'Colorado', 'Vaccine', 'Fraud']",1009,0
2021-11-20 15:01:38+00:00,"NY Pediatrician Dr. Judith Flores why would you recommend parents vaccinate their 5-11 year old children against Covid-19?   Children make up almost a quarter of Covid infections in the U.S. The #vaccine is approved, validated and safe!  #getvaccinated  https://t.co/WWLM51D89u",b'HealthEdProject',"['vaccine', 'getvaccinated']",1466,0
2021-11-20 15:00:03+00:00,The service helps in verifying the vaccination status of individuals  #Covid #Vaccine  https://t.co/VmboTv0xx1,b'bsindia',"['Covid', 'Vaccine']",2153065,1
2021-11-20 14:58:54+00:00,Why do they stick so stubbornly to a strategy that apparently or obviously does not bring the desired success? #vaccine,b'1elemmele1',['vaccine'],144,0
2021-11-20 14:57:04+00:00,"#trump #trumpwarroom #donaldjtrumpjr #repmtg #CatalinaLauf #kimKBaltimore #seanhannity #TuckerCarlson #TedCruz #Covid #Vaccine #virus #Mandate #Kapul #Afghanistan #Taliban #Isis #AlQaeda   This is the one thing that I am upset at President Trump for, he didn't put her away. https://t.co/7SUMF4xXez",b'AsianTigersJp',"['trump', 'trumpwarroom', 'donaldjtrumpjr', 'repmtg', 'CatalinaLauf', 'kimKBaltimore', 'seanhannity', 'TuckerCarlson', 'TedCruz', 'Covid', 'Vaccine', 'virus', 'Mandate', 'Kapul', 'Afghanistan', 'Taliban', 'Isis', 'AlQaeda']",84,0
2021-11-20 14:55:05+00:00,"Amazing wonderful project based on new technology, The project has a clear development strategy that allows developers to work confidently to improve the platform. https://t.co/BLg7CDlI4X #VACC #VACCineToken #VACCine #HealthToken https://t.co/GYooK2WcS0",b'TaraqAjij',"['VACC', 'VACCineToken', 'VACCine', 'HealthToken']",3033,0
2021-11-20 14:54:32+00:00,Unvaccinated sperm become the new gold! #vaccine,b'The_Innocent99',['vaccine'],1,0
2021-11-20 14:53:40+00:00,@FunTimeFred1 It’s actually sad 😔 so many are brainwashed. But it lets you see the disparity. I was minding my own business until I became hunted through their lies…Now many will die because of the lie. #RIP #vaccine #VaccineSideEffects #Elites #InPlainSight #TruthMatters,b'TruthIndigo',"['RIP', 'vaccine', 'VaccineSideEffects', 'Elites', 'InPlainSight', 'TruthMatters']",165,1
2021-11-20 14:53:04+00:00,#Iraq gets 1.2 million doses of #Pfizer #Covid #vaccine https://t.co/uX9nTHKuW3  #Sharjah24 https://t.co/ZdLmezAJI7,b'sharjah24',"['Iraq', 'Pfizer', 'Covid', 'vaccine', 'Sharjah24']",40728,0
2021-11-20 14:51:59+00:00,"I am confused like seriously what's going on catch this on @SmokeNBPodcast as we discuss the #vaccine #elections #Africa #Africans #AfricaUnite episode premiers tomorrow 12 o'clock, subscribe &amp; click on that notification bell so u don't miss this content. https://t.co/N1SErreEHg https://t.co/RBA4Cmtmqb",b'SmokeNBPodcast',"['vaccine', 'elections', 'Africa', 'Africans', 'AfricaUnite']",42566,0
2021-11-20 14:50:43+00:00,"Jo log oppose kr rhe h Vaccine ka, Australia 🇦🇺 me, America 🇺🇸 me, Netherlands 🇳🇱 me,   wo sb ek number k idiots h #vaccine #vaccination #Covid_19 https://t.co/hN9WIk4JnT",b'aishwarya1176',"['vaccine', 'vaccination', 'Covid_19']",86,0
2021-11-20 14:48:57+00:00,@KathMLee1 He’s ideologically stupid wrong. #vaccine 👇🏻👇🏻👇🏻👇🏻👇🏻☠️👇🏻👇🏻👇🏻👇🏻👇🏻☠️👇🏻👇🏻👇🏻👇🏻👇🏻☠️👇🏻👇🏻👇🏻👇🏻👇🏻☠️👇🏻☠️☠️👇🏻👇🏻👇🏻👇🏻👇🏻 https://t.co/p1AYWUNroV,b'FelixRBF69',['vaccine'],392,1
2021-11-20 14:48:56+00:00,Quite an interesting project that has a great future and wonderful developers have done everything to implement it. This is the technology of the future #VACC #VACCineToken #VACCine #HealthToken  web: https://t.co/mFgnuNkYoQ,b'romanaujla',"['VACC', 'VACCineToken', 'VACCine', 'HealthToken']",5398,1
2021-11-20 14:48:54+00:00,Another example of #FakeNews with far-reaching consequences…  #Fauci #vaccine #media #socialmedia https://t.co/ihggnVOe6n,b'FirstWorldComms',"['FakeNews', 'Fauci', 'vaccine', 'media', 'socialmedia']",517,0
2021-11-20 14:48:37+00:00,Allogene raises the spectre of a #CAR-T nightmare #cancdrtherapy #Tcells #mRNA #vaccine 👇👇 https://t.co/9kXJNLKLXn,b'ToolWfh',"['CAR', 'cancdrtherapy', 'Tcells', 'mRNA', 'vaccine']",165,0
2021-11-20 14:48:32+00:00,New design may boost potency of monoclonal antibodies against COVID | Science Neighbour https://t.co/nIiZ3AXgO0  #health #life  #love #wellbeing #vaccine #news #biotech #information #research #science #hospital #body #medicine #pandemic #COVID19 #weightloss #healthcare #medical https://t.co/42aBNZUesi,b'lillian01405344',"['health', 'life', 'love', 'wellbeing', 'vaccine', 'news', 'biotech', 'information', 'research', 'science', 'hospital', 'body', 'medicine', 'pandemic', 'COVID19', 'weightloss', 'healthcare', 'medical']",13,0
2021-11-20 14:48:28+00:00,#vaccine #mandate what are they concealing? https://t.co/u2XbzFABdN,b'Door2b1',"['vaccine', 'mandate']",13,1
2021-11-20 14:45:34+00:00,The CDC has expanded eligibility for COVID-19 booster shots.  Learn more ➡️ https://t.co/6pjIcEWXLq   #COVID19 #Vaccine #Booster #CDC https://t.co/3qi5gVa7cz,b'QIRN_3',"['COVID19', 'Vaccine', 'Booster', 'CDC']",9,0
2021-11-20 14:45:34+00:00,The CDC has expanded eligibility for COVID-19 booster shots.  Learn more ➡️ https://t.co/NmqAvx5tcB   #COVID19 #Vaccine #Booster #CDC https://t.co/DNpErv4r5v,b'ESRDNetwork4',"['COVID19', 'Vaccine', 'Booster', 'CDC']",127,0
2021-11-20 14:45:31+00:00,"Just got my #COVIDBooster #vaccine because I’m a carer. Please get yours too to help protect you, and your friends and family from this virus. Let’s beat this together! Thanks to the lovely staff and volunteers at #GoodingeHealthCentre #NHS @WhitHealth you’re amazing💪🏽 ❤️ 🌈 🙏🏽 https://t.co/JQXaW5kjXh",b'RoulinKhondoker',"['COVIDBooster', 'vaccine', 'GoodingeHealthCentre', 'NHS']",625,0
2021-11-20 14:45:07+00:00,"Brigham and Women's Hospital Launches Clinical Trial of #Nasal #Vaccine for #Alzheimer's Disease: The vaccine uses the immune modulator Protollin, an investigational intranasal agent that stimulates the immune system. https://t.co/dtm43L0l3O",b'duenasm85',"['Nasal', 'Vaccine', 'Alzheimer']",56,0
2021-11-20 14:44:04+00:00,#covid #Jab #vaccine Crime against Humanity - Nuremberg Code Article 6 Section 3 https://t.co/DkuyKtc4fF,b'MrFintch',"['covid', 'Jab', 'vaccine']",37,0
2021-11-20 14:44:02+00:00,50 million people have now been double vaccinated against Covid-19 in Turkey. That’s 60% of the total population in the country. #covid #vaccine https://t.co/JuB3XfhlYO,b'AslamChandio_',"['covid', 'vaccine']",5487,0
2021-11-20 14:43:05+00:00,"Had my Covid booster 2 weeks ago, flu jab over 3 weeks ago. Had next to no side effects this time. Mum was the same too. My first 2 were Astrazeneca, Mum's were Pfizer. Boosters were Pfizer #spoonie  #Booster #flujab #vaccine",b'OrganisedPauper',"['spoonie', 'Booster', 'flujab', 'vaccine']",1711,0
2021-11-20 14:42:51+00:00,Good to see local branding here at Elland Road #vaccine centre 😀.  #vacciningontogether #MOT #LUFC #Leeds 🙏🏻 #NHS @LeedsHospitals https://t.co/6q81K1HQp2,b'danielhartleyHR',"['vaccine', 'vacciningontogether', 'MOT', 'LUFC', 'Leeds', 'NHS']",1206,1
2021-11-20 14:41:57+00:00,"#Canada closing its border to unvaccinated professional, amateur #athletes on Jan. 15. https://t.co/6RpZa4xL2Y #NBA #MLB #NHL #Toronto #Sports #COVID19 #Vaccine #CdnPoli",b'B_Viddy',"['Canada', 'athletes', 'NBA', 'MLB', 'NHL', 'Toronto', 'Sports', 'COVID19', 'Vaccine', 'CdnPoli']",380,0
2021-11-20 14:41:09+00:00,"@NBCNews Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V  #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #COVID19nz #Pfizergate #Pfizer",b'_pamela_davis',"['vaccines', 'VaccinesSaveLives', 'DeltaVariant', 'COVID19', 'Covid_19', 'VaccinesWork', 'vaccine', 'COVID19nz', 'Pfizergate', 'Pfizer']",253,0
2021-11-20 14:40:58+00:00,"The vaccine did not stop #covid19. More ppl died from covid this year than in 2020. A ""significant"" # of vaccinated are hospitalized. The #vaccine is doing more harm than good w myths about how much it protects people by giving a false sense of security.   https://t.co/J1NiiYJPQz",b'cocoamochasweet',"['covid19', 'vaccine']",567,0
2021-11-20 14:40:52+00:00,"@thehill Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V  #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #COVID19nz #Pfizergate #Pfizer",b'_pamela_davis',"['vaccines', 'VaccinesSaveLives', 'DeltaVariant', 'COVID19', 'Covid_19', 'VaccinesWork', 'vaccine', 'COVID19nz', 'Pfizergate', 'Pfizer']",253,0
2021-11-20 14:40:01+00:00,"@GeneforTexas Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V  #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #COVID19nz #Pfizergate #Pfizer",b'_pamela_davis',"['vaccines', 'VaccinesSaveLives', 'DeltaVariant', 'COVID19', 'Covid_19', 'VaccinesWork', 'vaccine', 'COVID19nz', 'Pfizergate', 'Pfizer']",253,0
2021-11-20 14:38:23+00:00,"Europe is learning a crucial lesson -- vaccines work, but they alone won't stop Covid now - #vaccine  https://t.co/rRrwGVU9NF",b'Thush',['vaccine'],974,0
2021-11-20 14:37:15+00:00,"Protest in Oxford street today. Vaccine for kids, Yes or No? for Montys comments, sound on.   #Covid_19 #vaccine  @MontyPanesar https://t.co/jN6cxcIW1u",b'MontyChannel',"['Covid_19', 'vaccine']",4789,2
2021-11-20 14:37:00+00:00,Questions about the #Covid-19 #vaccine? Join local GPs and health experts for an online session for anyone living in east London on 25 November. All welcome https://t.co/YDMgWjiIaN https://t.co/PX2AsmQPoi,b'NHS_NELCCG',"['Covid', 'vaccine']",490,0
2021-11-20 14:36:10+00:00,"As with any medicine, there is a very remote chance of a vaccine causing a severe allergic reaction, other serious injury, or death.  Make a choice but FFS be quiet about it as no one wants to know. #Covid_19 #vaccine #antivaxxers",b'markincw',"['Covid_19', 'vaccine', 'antivaxxers']",137,2
2021-11-20 14:35:30+00:00,No meaningful difference in overall or serious adverse events between #COVID19 #vaccine &amp; placebo. Good news for those reluctant to #GetVaccinated due to fear of serious side effects or even inability to miss a day of work (&amp; there are many of those people).  #VaccinesWork https://t.co/RUupOHnf3h,b'tmprowell',"['COVID19', 'vaccine', 'GetVaccinated', 'VaccinesWork']",34583,3
2021-11-20 14:34:51+00:00,Service providers can now check #Covidvaccination status of an individual on #CoWIN portal with consent  #COVID19 #vaccine  https://t.co/CWixcTNaH7,b'indiatvnews',"['Covidvaccination', 'CoWIN', 'COVID19', 'vaccine']",1820442,6
2021-11-20 14:33:15+00:00,HUGE EXCLUSIVE: Archbishop Carlo Maria Viganò Calls on People of Faith to Unite in a Worldwide Anti-Globalist Alliance to Free Humanity from the Totalitarian Regime (VIDEO) https://t.co/MpoqB8VtuS via @gatewaypundit #maga #covid19 #vaccine,b'MichaelPghPA',"['maga', 'covid19', 'vaccine']",595,0
2021-11-20 14:31:30+00:00,Two 💉s received this morning. Picking up 5G like a champion. #vaccine #VaccineSideEffects,b'tgphysics',"['vaccine', 'VaccineSideEffects']",513,1
2021-11-20 14:29:28+00:00,Performing felactio on yourself is self care  $dji $djia $spx $ndx $vix #QQQ $AMZN #FB $TSLA $btc #bitcoin$spy $xrp $doge #tesla #amazon $WTI $Xag $xau #gold #silver $NQ $SPY #ripple $BA $RUT $RTY $RTY_F $MNQ $MES $DIA  #coronavirus #covid #vaccine,b'citimon1',"['QQQ', 'FB', 'bitcoin', 'tesla', 'amazon', 'gold', 'silver', 'ripple', 'coronavirus', 'covid', 'vaccine']",3,1
2021-11-20 14:29:17+00:00,These kiddos got their first Covid vaccine today and they did great! We’re doing our part #vaccine https://t.co/ui77MY3RWB,b'MrsHilarides',['vaccine'],126,1
2021-11-20 14:27:29+00:00,Intermittent Fasting May Protect the Heart by Controlling Inflammation | Science Neighbour https://t.co/zmFUFwgJAa  #health #life  #love #wellbeing #vaccine #news #biotech #information #research #science #hospital #body #medicine #pandemic #COVID19 #weightloss #healthcare  #USA https://t.co/lHJk5ebEDt,b'lillian01405344',"['health', 'life', 'love', 'wellbeing', 'vaccine', 'news', 'biotech', 'information', 'research', 'science', 'hospital', 'body', 'medicine', 'pandemic', 'COVID19', 'weightloss', 'healthcare', 'USA']",13,0
2021-11-20 14:27:12+00:00,"Ive been told that patients in English psychiatric hospitals/prisons are being pressured to have covid vaccine. Its not right. From first hand experience, i know that the patients are being punished until they comply. Shame on those involved.  #Covid_19 #vaccine",b'3man4life',"['Covid_19', 'vaccine']",1,0
2021-11-20 14:26:59+00:00,"I read that Fauci predicts vaccine shots will soon be given to babies. Parents, wake up. #vaccine #Fauci",b'AmazingMoose1',"['vaccine', 'Fauci']",149,1
