timestamp,tweet_text,username,all_hashtags,followers_count
2021-10-21 13:33:28+00:00,i have a SECRET to share w @CaterinaDiFonzo we have to do a professional english essay but i don’t want too 😭😭😭😫 #saveme,b'TiniMaino',['saveme'],532
2021-10-21 12:43:27+00:00,Join us on the #BookTour  Save Me (Phoenix Book)  Steamy Romance  by @Stacey_Kennedy   #saveme #steamy #newadult #romance #bookreview #staceykennedy  Hosted by Social Butterfly PR  @jennw23   https://t.co/OU7HusG6JD https://t.co/AMJKE4Kdm9,b'Joyffree',"['BookTour', 'saveme', 'steamy', 'newadult', 'romance', 'bookreview', 'staceykennedy']",513
2021-10-21 08:28:59+00:00,#AdamFerello finally released his new single “Save Me” Follow Us on @iwmbuzz    #AdamFerello #Applemusic #California #SaveMe #Spotify  https://t.co/a2Wu2u7LC2,b'iwmbuzz',"['AdamFerello', 'AdamFerello', 'Applemusic', 'California', 'SaveMe', 'Spotify']",12196
2021-10-21 08:09:11+00:00,Thank you for letting me be me For helping me fly For giving me wings For straightening me out For waking me from being suffocated For waking me from a dream which was all I was living in  #SaveMe  #BTS,b'Jiju2415',"['SaveMe', 'BTS']",43
2021-10-21 07:41:05+00:00,"Bored out of my mind, watching Adam Hatten and Gary C at WDW from March 2020 cause this is all I got lol #bored #saveme",b'OfficialALentz',"['bored', 'saveme']",255
2021-10-21 06:19:19+00:00,#SeoYeaji &amp; #OkTaecyeon on the most energetic and hard scenes to film during #SaveMe   #서예지  #SeoYeJi #SaveMe https://t.co/zEf6afxWOR,b'seoyeajiloops',"['SeoYeaji', 'OkTaecyeon', 'SaveMe', '서예지', 'SeoYeJi', 'SaveMe']",570
2021-10-21 05:50:00+00:00,"When I am so busy and stressed at work that I am exhausted, but also stay up way too late bc as soon as I go sleep it means the workday starts again #viciouscycle #saveme #CPA",b'jamielin513',"['viciouscycle', 'saveme', 'CPA']",147
2021-10-21 04:00:06+00:00,https://t.co/wF82BAvgKR #A1158786 King #King #A1158786 #pitbull #pitbullrescue #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme #adoptdontshop #rescue #rescuedog #savedogs https://t.co/TcAIaNFzTs,b'dogsmatter_',"['A1158786', 'King', 'A1158786', 'pitbull', 'pitbullrescue', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme', 'adoptdontshop', 'rescue', 'rescuedog', 'savedogs']",2
2021-10-21 01:21:49+00:00,@putadogui #saveme Please,b'lvngerie',['saveme'],461
2021-10-21 01:13:31+00:00,https://t.co/LMuArExSxy #A581692 Woody #Woody #A581692 #labradordog #labradorrescue #labradorretriever #retrieverrescue #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme #ad https://t.co/sF360rL275,b'dogsmatter_',"['A581692', 'Woody', 'A581692', 'labradordog', 'labradorrescue', 'labradorretriever', 'retrieverrescue', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme', 'ad']",2
2021-10-21 00:40:00+00:00,"Out of sight, out of mind? Doubtful. 😑😂  #Spider #Scared #PestControl #SaveMe https://t.co/0HXGltcJGY",b'sppestcontrol',"['Spider', 'Scared', 'PestControl', 'SaveMe']",1
2021-10-20 23:28:41+00:00,Save me!! #mydaughter #saveme #holyspirtactivate #toddlerlife #parentlife #elpasotx #texas https://t.co/17CDs78k6J,b'queen_beetx',"['mydaughter', 'saveme', 'holyspirtactivate', 'toddlerlife', 'parentlife', 'elpasotx', 'texas']",386
2021-10-20 22:21:25+00:00,Can you see the difference in the left arm and right arm? Out to dinner with my wife and she took the photo.  ALS sucks and anyone or anything stopping us from being treated sucks even worse.  Anniversary 20 years and going.  Love the wife and kiddos.  #Saveme #Mybodymychoice https://t.co/n3WbSYUvmt,b'ThurmanTough',"['Saveme', 'Mybodymychoice']",444
2021-10-20 21:30:27+00:00,Son why do I roll a spliff the first thing home from work. #saveme,b'1sonofgrace',['saveme'],101
2021-10-20 20:38:44+00:00,im sangmi would definitely win squid game. #SeoYeaJi #ImSangmi #SaveMe,b'ssunmiyane',"['SeoYeaJi', 'ImSangmi', 'SaveMe']",132
2021-10-20 19:05:08+00:00,Had a beautiful sunrise this morning. Shame the day that followed was hell on earth. #TeachersLife #KMN #SaveMe https://t.co/Snxr5oQGsv,b'ATK1734',"['TeachersLife', 'KMN', 'SaveMe']",27
2021-10-20 18:55:56+00:00,"I love my job, but damn these kids drive me crazy lol #ItsHardOverHere #SaveMe #INeedHelp",b'krys619',"['ItsHardOverHere', 'SaveMe', 'INeedHelp']",38
2021-10-20 18:07:44+00:00,These people disgust me. What the hell? #saveme,b'Eniolaa_pb',['saveme'],377
2021-10-20 16:17:00+00:00,📢 KEEP STREAMING  ROAD TO 1B   #SAVEME: (https://t.co/0Uc9WL9roc) #DOPE: (https://t.co/xYEE1zWJCV) #FIRE: (https://t.co/EIIpZRmVa0) #BST: (https://t.co/TPpLVSOwbg)  #BTS #방탄소년단 #BTSARMY @BTS_twt @bts_bighit,b'TitaAsul',"['SAVEME', 'DOPE', 'FIRE', 'BST', 'BTS', '방탄소년단', 'BTSARMY']",800
2021-10-20 14:29:04+00:00,My goodness. Is anyone actually a decent person in this town? #saveme,b'Eniolaa_pb',['saveme'],377
2021-10-20 14:26:59+00:00,Yeah. I hate her father. #saveme,b'Eniolaa_pb',['saveme'],377
2021-10-20 13:55:51+00:00,i don’t wanna do my english lesson can someone pls #saveme,b'jaedowin',['saveme'],1936
2021-10-20 11:35:30+00:00,#DOGLOVERS S.O.S CLIFFORD DESPERATELY NEEDS OUR #HELP 💔 Darling boy deserves a home &amp;someone to love him. PLZ #ADOPT #FOSTER OR #PLEDGE TO ATTRACT A #RESCUE 💔 #PLEASERT TO GET HIM SEEN! #LancasterAnimalShelter in #Lancaster #California 661-940-4191 #saveme #savealife https://t.co/IkJKDh4MkV,b'LisaBrabson',"['DOGLOVERS', 'HELP', 'ADOPT', 'FOSTER', 'PLEDGE', 'RESCUE', 'PLEASERT', 'LancasterAnimalShelter', 'Lancaster', 'California', 'saveme', 'savealife']",3701
2021-10-20 11:08:23+00:00,Im in that space where you want to think but can’t force yourself to think of anything relevant because that’s not what you’re trying to think about. #SaveMe,b'RickyDaGawd',['SaveMe'],138
2021-10-20 06:44:36+00:00,@YourOwnMusic Save Me - EP by Sophia Venn Album · 2021 · 6 Songs  Visit https://t.co/w06ETEKIGU #saveme #ep #sophiavenn #applemusic #musicpromotion,b'smm_sem_expert',"['saveme', 'ep', 'sophiavenn', 'applemusic', 'musicpromotion']",367
2021-10-20 06:07:21+00:00,"earth slowly and dangerously. Hence, this collection is designed to raised awareness with the theme of  #SAVEME which means saving the living things and keep our mother nature at peace, and we humans living on this precious planet depending on the air to keep breathing need to be",b'arifazix_',['SAVEME'],7069
2021-10-20 06:07:20+00:00,Final design diploma aku   Designer: MUHAMMAD ARIF Inspiration: Air Pollution  Theme: #SAVEME https://t.co/MNTzzhuQlS,b'arifazix_',['SAVEME'],7069
2021-10-20 05:23:52+00:00,tags; #SeoYeaJi #SeoYeJi #Yeaji #서예지 #ItsOkayToNotBeOkay #IOTNBO #PsychoButItsOkay #PBIO #사이코지만괜찮아 #사괜 #KoMunYeong #고문영 #Recalled #LawlessLawyer #무법변호사 #SaveMe #구해줘 #Hwarang #화랑 #MoorimSchool #무림학교  —🍨,b'dalkomjjin',"['SeoYeaJi', 'SeoYeJi', 'Yeaji', '서예지', 'ItsOkayToNotBeOkay', 'IOTNBO', 'PsychoButItsOkay', 'PBIO', '사이코지만괜찮아', '사괜', 'KoMunYeong', '고문영', 'Recalled', 'LawlessLawyer', '무법변호사', 'SaveMe', '구해줘', 'Hwarang', '화랑', 'MoorimSchool', '무림학교']",661
2021-10-20 02:19:36+00:00,“‘A Wrinkle in Time’ is just a stupid kids’ book.”  #saveme https://t.co/6z35Jb743V,b'Kathy_Wordfm',['saveme'],872
2021-10-20 02:08:06+00:00,S.coups’ laugh has me in shackles. Like. Wth. I just watched a compilation. I’m down horrendous. Someone save me. #captivity #saveme #SEVENTEEN,b'IzzyRene3',"['captivity', 'saveme', 'SEVENTEEN']",0
2021-10-20 01:20:15+00:00,Y’all ever get so frustrated with your hair being tangled in your headset…that you just rip your hair out?….oh just me…ok #callcenterproblems #help #saveme #wencrypto https://t.co/HCFK1GCzBw,b'sarahbowbarah1',"['callcenterproblems', 'help', 'saveme', 'wencrypto']",3357
2021-10-20 00:14:50+00:00,https://t.co/vCNbtP1NQT #A013208 NUGGET #NUGGET #A013208 #pitbull #pitbullrescue #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme #adoptdontshop #rescue #rescuedog #savedog https://t.co/rxvCICpaQQ,b'dogsmatter_',"['A013208', 'NUGGET', 'A013208', 'pitbull', 'pitbullrescue', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme', 'adoptdontshop', 'rescue', 'rescuedog', 'savedog']",2
2021-10-20 00:12:52+00:00,https://t.co/y1GbIPmkwg #A013239 TRINITY #TRINITY #A013239 #labradordog #labradorrescue #labradorretriever #retrieverrescue #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme https://t.co/ghPcykLHWD,b'dogsmatter_',"['A013239', 'TRINITY', 'A013239', 'labradordog', 'labradorrescue', 'labradorretriever', 'retrieverrescue', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme']",2
2021-10-20 00:10:45+00:00,https://t.co/mkgSY1eOpg #A013298 KING #KING #A013298 #boxerdog #boxerdogrescue #pitbull #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme #adoptdontshop #rescue #rescuedog # https://t.co/n7tzwVCE1i,b'dogsmatter_',"['A013298', 'KING', 'A013298', 'boxerdog', 'boxerdogrescue', 'pitbull', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme', 'adoptdontshop', 'rescue', 'rescuedog']",2
2021-10-20 00:00:48+00:00,https://t.co/wVrZdhJSUp (OYSTER) (7th TIME ON TBD LIST) TBD 10/21/21 at NOON Check her video out!! SAVE this precious girl. #SAVEME #NYC #SOS  https://t.co/pZdBMYIq7e,b'Maree71439592',"['SAVEME', 'NYC', 'SOS']",9079
2021-10-19 23:48:48+00:00,I've seen niggas switching sides like they're KDDD!! @KDTrey5  #saveme @MeekMill,b'OdogwuCroft',['saveme'],489
2021-10-19 23:40:00+00:00,"Can this fantasy last forever?  SAVE ME, an all-new standalone romance and in the addictive Phoenix Book series from USA Today bestselling author @Stacey_Kennedy is available now!  #OneClick: https://t.co/MLzPhNUHZp  #saveme #availablenow @socialbutterfly_pr #staceykennedy https://t.co/8ic4SW93DJ",b'EmandMBooks',"['OneClick', 'saveme', 'availablenow', 'staceykennedy']",1209
2021-10-19 22:43:13+00:00,am very very concerned at how excited i am that today is a perfect day for ....... shampooing the carpets.....  gotta go and .... shampoo carpets!!!! #SaveMe,b'Davelennonabc',['SaveMe'],1268
2021-10-19 21:13:51+00:00,You'd be surprised what a little WD-40 will do. #saveme #creak,b'brianlastchair1',"['saveme', 'creak']",0
2021-10-19 17:13:59+00:00,IM TRYNA COP CORY MERCH BUT THE SITE IS DOWN HELP SOMONE @CoryxKenshin #coryxkenshin #SAVEME https://t.co/vU8y6Ptbqe,b'iamgcool360',"['coryxkenshin', 'SAVEME']",23
2021-10-19 16:17:00+00:00,📢 KEEP STREAMING  ROAD TO 1B   #SAVEME: (https://t.co/0Uc9WLr2fK) #DOPE: (https://t.co/xYEE1zF8el) #FIRE: (https://t.co/EIIpZREw1y) #BST: (https://t.co/TPpLVSwUMG)  #BTS #방탄소년단 #BTSARMY @BTS_twt @bts_bighit,b'TitaAsul',"['SAVEME', 'DOPE', 'FIRE', 'BST', 'BTS', '방탄소년단', 'BTSARMY']",800
2021-10-19 15:08:16+00:00,My Comm Law class has officially and sufficiently scared me with the workload for the term. #saveme,b'TipCampbell',['saveme'],84
2021-10-19 14:23:06+00:00,i’ve been waiting in the ortho for like an hour #saveme,b'nowitsmissin',['saveme'],359
2021-10-19 13:27:38+00:00,With my high school friend☺️ #WAP #bestmom #twittermom #saveme https://t.co/XZjSfytlvd,b'tracybestmom',"['WAP', 'bestmom', 'twittermom', 'saveme']",0
2021-10-19 12:47:07+00:00,@Vh1India Please play save me by BTS #SaveMe #Bts,b'EmilyJisoo',"['SaveMe', 'Bts']",1
2021-10-19 08:49:23+00:00,"@purplesmoke22 Sheeeed, if I'm up that high, ima feel like I did fall lol #SaveMe",b'TheRealKingTone',['SaveMe'],136
2021-10-19 06:45:02+00:00,BTS members take us down the memory lane as they jam on their 2016 track 'Save Me' – watch video   #BTS #ColdPlay #Jimin #SaveMe #V   https://t.co/pBFL2pN7So,b'bollywood_life',"['BTS', 'ColdPlay', 'Jimin', 'SaveMe', 'V']",747071
2021-10-19 04:39:30+00:00,rewatching when i got home #iwannagohome #momletsgotf #saveme https://t.co/KMdPNXYvAD,b'rainvvie',"['iwannagohome', 'momletsgotf', 'saveme']",422
2021-10-19 02:51:01+00:00,@BTSupdate_7 One of my favorite comfort song 🎵 #Saveme,b'ArtiSai03979764',['Saveme'],24
2021-10-19 02:11:14+00:00,I've just watched episode S01 | E05 of Save Me (2017)! #saveme  https://t.co/juYfwKYKdH #tvtime https://t.co/bGEhDNuVsg,b'Ayuune',"['saveme', 'tvtime']",673
2021-10-19 01:18:30+00:00,"""This song is a proof that real art and talent doesn't need an expensive set and fancy clothes. Just BTS's pure talents and the beautiful scenery.""  @BTS_twt @bts_bighit @BIGHIT_MUSIC #SaveMe https://t.co/vzznPw9RbX",b'Shai_Tomato',['SaveMe'],157
2021-10-19 00:58:23+00:00,https://t.co/911VNMnnCi #A1641216 DEXTER #DEXTER #A1641216 #shepherd #shepherdrescue #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme #adoptdontshop #rescue #rescuedog #sav https://t.co/og3xhNgYND,b'dogsmatter_',"['A1641216', 'DEXTER', 'A1641216', 'shepherd', 'shepherdrescue', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme', 'adoptdontshop', 'rescue', 'rescuedog', 'sav']",2
2021-10-19 00:33:14+00:00,"The key to making music is to be as radio friendly as possible. Clean language, all songs about 3 mins long.  And name cities. Name so many cities, people love that.  #saveme https://t.co/mBodtwOJea",b'FightWhiskey',['saveme'],9
2021-10-19 00:23:26+00:00,https://t.co/BQw9lQT9Jr #A581154 MISSY #MISSY #A581154 #labradordog #labradorrescue #labradorretriever #retrieverrescue #saveme #fosterme #lastcall #euthlist #redlist #shelterdog #urgent #rescueme #fosteringsaveslives #dogs #shelterdogs #animalrescue #adoptme #ad https://t.co/tPYv4GHGBc,b'dogsmatter_',"['A581154', 'MISSY', 'A581154', 'labradordog', 'labradorrescue', 'labradorretriever', 'retrieverrescue', 'saveme', 'fosterme', 'lastcall', 'euthlist', 'redlist', 'shelterdog', 'urgent', 'rescueme', 'fosteringsaveslives', 'dogs', 'shelterdogs', 'animalrescue', 'adoptme', 'ad']",2
2021-10-18 20:22:30+00:00,"@JellyRoll615 Jelly is our favorite here at Becky's Hope Horse Rescue.  We play his albums to sooth scared, new rescues &amp; pregnant horses. They love it until I start singing along! ❤️ Get his albums... you will not be able to stop listening. #BalladsOfTheBroken #SaveMe https://t.co/USSZ7rnfyT",b'BubblesRescue',"['BalladsOfTheBroken', 'SaveMe']",1210
2021-10-18 16:17:00+00:00,📢 KEEP STREAMING  ROAD TO 1B   #SAVEME: (https://t.co/0Uc9WLr2fK) #DOPE: (https://t.co/xYEE1zF8el) #FIRE: (https://t.co/EIIpZREw1y) #BST: (https://t.co/TPpLVSwUMG)  #BTS #방탄소년단 #BTSARMY @BTS_twt @bts_bighit,b'TitaAsul',"['SAVEME', 'DOPE', 'FIRE', 'BST', 'BTS', '방탄소년단', 'BTSARMY']",800
2021-10-18 14:04:07+00:00,"My service is trash. Might be a good thing considering the fact that I’m supposed to be studying, not playing on social media. But this school work got me fighting for my life 🤺 #saveme",b'Shychology__',['saveme'],210
2021-10-18 13:42:32+00:00,Please do🙏 #saveme #savejinkicheeks https://t.co/vbSRwAF7OA,b'NthHouse',"['saveme', 'savejinkicheeks']",135
2021-10-18 13:37:11+00:00,My Queen 💜😍 #Glitch #Vincenzo #NightinParadise #AfterMyDeath #BeMelodramatic #SaveMe #SecretZoo https://t.co/1yDNenFq51,b'Titaniafortier',"['Glitch', 'Vincenzo', 'NightinParadise', 'AfterMyDeath', 'BeMelodramatic', 'SaveMe', 'SecretZoo']",17
2021-10-18 12:40:37+00:00,"Late to the party, but how Brilliant is #SaveMe and #SaveMeToo  A dirty, gritty, mundane reimagining of the detective show that goes far beyond its rivals. A show so massive it’s ringtones have their own characters #YouWot 💥💥💥💥💥 https://t.co/SBAjD2fmf1",b'agentMFM',"['SaveMe', 'SaveMeToo', 'YouWot']",3448
2021-10-18 12:23:11+00:00,Not jungkook changing the lyrics of save me and the members dancing to it! 😂😂😂😭😭 #bts #saveme #btsarmy https://t.co/zaNoB72uBs,b'sevengodlysins7',"['bts', 'saveme', 'btsarmy']",74
2021-10-18 09:30:03+00:00,SAVE ME 😭😭😆😆  #BTS #SAVEME #JUNGKOOK #TAEHYUNG #JHOPE https://t.co/mlatICCeuE,b'RumaisaAhmed17',"['BTS', 'SAVEME', 'JUNGKOOK', 'TAEHYUNG', 'JHOPE']",11
2021-10-18 08:20:01+00:00,#dino #saveme #indiegames Save me!!!! Help… https://t.co/h8vjYyTQAC,b'Pega_Pega_',"['dino', 'saveme', 'indiegames']",171
2021-10-18 05:49:50+00:00,guys #saveme,b'j5nghan',['saveme'],133
2021-10-18 04:23:49+00:00,"You look like... A perfect fit for a girl in need of a tourniquet  You struck me down like radium... Like Peter Pan or Superman, you will come... #saveme   #aimemann #rock #rockpop #balad #magnolia #noise #photo https://t.co/e4omW7y8Zb",b'1477_issy',"['saveme', 'aimemann', 'rock', 'rockpop', 'balad', 'magnolia', 'noise', 'photo']",39
2021-10-18 02:36:11+00:00,You ever watch a TV show and think “couldn’t be me….I’d just murder everyone 🤷🏿‍♂️”?  Just me…? #SaveMe #KoreanTV,b'BSCblacksheep',"['SaveMe', 'KoreanTV']",9
2021-10-18 01:47:30+00:00,"I just ordered a pillow with my dog’s picture on it. Her name is Willow. It’s a Willow Pillow. In my defense, it’s been a long year and a half.  #SaveMe",b'bccgone',['SaveMe'],824
2021-10-18 00:30:44+00:00,@RentMen_com 2/2 I just want someone to reach out to him and to ask to talk to me. Please someone has to be able to tell my family my last location if something happens to Me. Thanks #sos #rentmen #help #saveme #trapped,b'newyoungmedia',"['sos', 'rentmen', 'help', 'saveme', 'trapped']",1
2021-10-18 00:11:04+00:00,i need some shy juice in me for school 😥😥😥😥😥 #helpme #sos #saveme,b'afandomofshy',"['helpme', 'sos', 'saveme']",5
2021-10-17 22:38:17+00:00,i have school tomorrow too #saveme,b'buntotosit_',['saveme'],6
2021-10-17 20:50:42+00:00,ACCURATE. #teacherlife #saveme https://t.co/Dan0PDvZny,b'litcrittree3',"['teacherlife', 'saveme']",190
2021-10-17 19:19:26+00:00,“Why you don’t came and save me?” #LayneStaley #SaveMe https://t.co/vSkSWkWvhr,b'SimoneMarquesF',"['LayneStaley', 'SaveMe']",128
2021-10-17 19:07:23+00:00,Alguien me presta una cuenta de disney plus? / Would somebody lend me a disney plus account? #DisneyPlus #TheSimpsons #Simpsons #Platincasino #Saveme,b'iKclix',"['DisneyPlus', 'TheSimpsons', 'Simpsons', 'Platincasino', 'Saveme']",0
2021-10-17 18:55:48+00:00,Anybody else's parents blast political radio 24/7 and complain about COVID 100 times a day and say the exact same thing everyday? #SaveMe,b'khildebrand98',['SaveMe'],114
2021-10-17 17:54:59+00:00,_  ' Save ME '  #BTS  #방탄소년단    #SaveME #c_mxx 2016   https://t.co/l7Ju0FqTLE,b'cm___btsxx__bot',"['BTS', '방탄소년단', 'SaveME', 'c_mxx']",956
2021-10-17 17:54:35+00:00,_  ' Save ME '  #BTS  #방탄소년단    #SaveME #c_mxx 2016   https://t.co/K7P79kMf7l,b'cm___btsxx__bot',"['BTS', '방탄소년단', 'SaveME', 'c_mxx']",956
2021-10-17 17:54:32+00:00,Worked every Sunday for weeks 😭 and so so many eves 😢 #workworkwork #saveme,b'Aura_Pop',"['workworkwork', 'saveme']",363
2021-10-17 16:17:00+00:00,📢 KEEP STREAMING  ROAD TO 1B   #SAVEME: (https://t.co/0Uc9WL9roc) #DOPE: (https://t.co/xYEE1zWJCV) #FIRE: (https://t.co/EIIpZRmVa0) #BST: (https://t.co/TPpLVSOwbg)  #BTS #방탄소년단 #BTSARMY @BTS_twt @bts_bighit,b'TitaAsul',"['SAVEME', 'DOPE', 'FIRE', 'BST', 'BTS', '방탄소년단', 'BTSARMY']",800
2021-10-17 16:12:38+00:00,27th event was successfully completed with The help of forest department and team members #plants #plantinspiration #planting #saveme #savenature https://t.co/DFQ9TQzke7,b'rahman_k04',"['plants', 'plantinspiration', 'planting', 'saveme', 'savenature']",3
2021-10-17 14:35:12+00:00,"got a surprise visit from my two favorite people, got to listen to so much bullshit. apparently covid doesn’t exist 🥰 #saveme https://t.co/TkIIXgVvgk",b'livinfaraway',['saveme'],15578
2021-10-17 13:39:23+00:00,📺 | Seo Yeaji during Save Me (2017) Shooting End [wrap-up] Party.   #SEOYEJI #SEOYEAJI #서예지 #徐睿知 #구해줘 #SaveMe https://t.co/H97rsPtr6b,b'yeajiprofile',"['SEOYEJI', 'SEOYEAJI', '서예지', '徐睿知', '구해줘', 'SaveMe']",2572
2021-10-17 13:35:07+00:00,my tl is just filled with these #saveme https://t.co/sHT5BRCGzY,b'M0N0D2',['saveme'],73
2021-10-17 11:29:17+00:00,Mrs Cupcake &amp; Lieutenant r fighting for their lives &amp; no 1 seems to care!BUT WE DO! Both are loving babies that just want to LIVE &amp; B LOVED! IS TGAT TOO MUCH TO ASK? PLZ #ADOPT #FOSTER OR #PLEDGE TO ATTRACT A #RESCUE 💔 #PLEASERT TO GET THEM SEEN! 👇 INFO 👇 #SAVEME #NYCACC https://t.co/xe66o3axUn,b'LisaBrabson',"['ADOPT', 'FOSTER', 'PLEDGE', 'RESCUE', 'PLEASERT', 'SAVEME', 'NYCACC']",3703
2021-10-17 04:00:02+00:00,Say I wanna move on but can't find my way forward 🎧 #backslide #saveme #broken,b'Lady_Tr0ut28',"['backslide', 'saveme', 'broken']",23
2021-10-17 03:44:39+00:00,Let me bring this back #SaveMe  #PTD_ON_STAGE https://t.co/sVqMFFKGyF,b'bornbangtanarmy',"['SaveMe', 'PTD_ON_STAGE']",280
2021-10-17 00:42:26+00:00,Can’t believe #smallville premiered 20 years ago #Smallville20 that show saved me as a kid when my mom got cancer I had #smallville when my grandpa died I had smallville for that 1hour a week I could and would escape the bad that was around me and I’ll be forever greatful #saveme,b'yankeenate31',"['smallville', 'Smallville20', 'smallville', 'saveme']",630
2021-10-16 23:57:37+00:00,Molly has 350 retweets ppl! Com’on someone step up4 her! She has hundreds in pledges! This dog is in AGONY! Needs vet attn immed! #SaveMe #stepup2fosterMolly @DLRR @ATLLabRescue @suju_bala @sararescue @HarborShelter @Laylasheartrr @JudyMiro6 @DDTR2017 @DREAMRescue @cesarmillan https://t.co/M6PmTPNF7M,b'deeturmned',"['SaveMe', 'stepup2fosterMolly']",918
2021-10-16 20:03:15+00:00,My ascent into hell began this morning! Not the firey hell but the #midwestwinter kind of hell. #nebraska #saveme #winteriscoming https://t.co/B7mXbELuFK,b'thatgirlpoe',"['midwestwinter', 'nebraska', 'saveme', 'winteriscoming']",51
2021-10-16 18:44:30+00:00,Sometimes you need to get gussied up for a family function - a wedding to be precise. #saveme https://t.co/Q5aaquuQSU,b'DM_Modoc',['saveme'],861
2021-10-16 18:26:24+00:00,"Of course, today I listen #SaveMe @RemyZeroMusic ! #Smallville #Smallville20  https://t.co/at8j1DJvku",b'BalanceTaProg',"['SaveMe', 'Smallville', 'Smallville20']",345
2021-10-16 16:50:05+00:00,I am incredibly #hungover and need some easy listening #podcasts to listen too and help me though. Please #recommend #SaveMe ⬇️⬇️⬇️ me rn https://t.co/Y1nLYj7ccm,b'jomaylam',"['hungover', 'podcasts', 'recommend', 'SaveMe']",83
2021-10-16 16:17:00+00:00,📢 KEEP STREAMING  ROAD TO 1B   #SAVEME: (https://t.co/0Uc9WLr2fK) #DOPE: (https://t.co/xYEE1zF8el) #FIRE: (https://t.co/EIIpZREw1y) #BST: (https://t.co/TPpLVSwUMG)  #BTS #방탄소년단 #BTSARMY @BTS_twt @bts_bighit,b'TitaAsul',"['SAVEME', 'DOPE', 'FIRE', 'BST', 'BTS', '방탄소년단', 'BTSARMY']",800
2021-10-16 13:25:34+00:00,#remyzero #saveme theme for hit series #smallville one ☝️of the best themes ever for a television series #Smallville20,b'GaryHew94267755',"['remyzero', 'saveme', 'smallville', 'Smallville20']",18
2021-10-16 13:24:28+00:00,A Happy 20th Anniversary to the superman origin series #smallville #Smallville20 if not thanks to this wonderful &amp; epic show I don’t think I’d be a big ass #geek that I am today so thank you 😊 #saveme #remyzero https://t.co/eFCjCXiS8f,b'GaryHew94267755',"['smallville', 'Smallville20', 'geek', 'saveme', 'remyzero']",18
2021-10-16 10:45:11+00:00,dozen stans in my mentions pls #saveme,b'jaedowin',['saveme'],1936
2021-10-16 10:01:52+00:00,People seeing #Kennedy in me and how he got shot down like #PeterRDeVries. #Know @nytimes @NatGeo @FBI @washingtonpost @robin_schulz @ShawnMendes @taylorswift13 #NPO #Docu #OnDutchTV #KennedyDynasty #Help #SaveMe #SOS,b'NM95Fiiyooroo',"['Kennedy', 'PeterRDeVries', 'Know', 'NPO', 'Docu', 'OnDutchTV', 'KennedyDynasty', 'Help', 'SaveMe', 'SOS']",1
2021-10-16 05:54:03+00:00,Struggles of being the gay friend in a straight bar: I just went to the bathroom and all the guys were talking about beard-growing techniques...  #SaveMe #LGBT,b'donkerelliott',"['SaveMe', 'LGBT']",698
2021-10-16 03:28:14+00:00,"I’m on episode 11 of #SaveMe and I’ll say this, the drama is very triggering at the start, but once the main plot starts taking off it gets a bit more toned down (a bit) so it’s worth sticking to!",b'klovelyreview',['SaveMe'],36
