timestamp,tweet_text,username,all_hashtags,followers_count,favourites
2021-11-20 06:53:26+00:00,@CCMA_SA says some employers have allegedly started firing unvaccinated employees in South Africa #Covid_19 #SouthAfrica #OHS #Vaccination  https://t.co/moyuFkqz0A,b'MbuyaziNhlahla',"['Covid_19', 'SouthAfrica', 'OHS', 'Vaccination']",262,0
2021-11-20 06:53:26+00:00,Pro and anti-vaccination protesters take to #Australia streets #vaccination #coronavirus #pandemic   https://t.co/Gw9bT1EgCM,b'APA_English',"['Australia', 'vaccination', 'coronavirus', 'pandemic']",2245,0
2021-11-20 06:40:42+00:00,#EU plans to make #Covid_19 #vaccination #passports valid for only 12 months after second dose https://t.co/wAM6k7tikZ via @schengen_info,b'Gauci10P',"['EU', 'Covid_19', 'vaccination', 'passports']",91,0
2021-11-20 06:36:10+00:00,"Anti-vaxxers try to rewrite history, but the truth about the #Nazis and #vaccination was not clear-cut https://t.co/oPGK5v0dcI via @Yahoo #Hitler was an anti-vaxxer – at least when it came to those people the Nazis had conquered",b'highbg',"['Nazis', 'vaccination', 'Hitler']",459,1
2021-11-20 06:30:03+00:00,"50+, it’s your turn! Get your Vooma Voucher.  Get your 1st Covid-19 vaccination during November and receive a R100 Vooma Voucher to spend at Shoprite, Checkers and Usave. #vaccination #VoomaVax https://t.co/Z0c1AwyFkC",b'CGCSA1',"['vaccination', 'VoomaVax']",1233,0
2021-11-20 06:20:09+00:00,White supremacist want to incite violence to get attention. Don't fall for it. Extremist hate to be ignored. No attention/coverage is the worst. #Democrats #Republican #Christian #exvangelical #Liberals #Conservatives #Biden #vaccination #Adele30 #NFL   https://t.co/AvhoDroPDX,b'JamesLk1',"['Democrats', 'Republican', 'Christian', 'exvangelical', 'Liberals', 'Conservatives', 'Biden', 'vaccination', 'Adele30', 'NFL']",45,0
2021-11-20 06:19:55+00:00,"@ianpaynesport : #antivaxxers, unless they have #medical reasons, have a #mental illness. They have conditioned attitudes to authority &amp; are just instinctively bolshie &amp; anti-everything.  It is a #sickness. #Covid19 #Covid #Pandemic #vaccination @BBBCNews @ITVNews #SkyNews #LBC",b'Careyscape',"['antivaxxers', 'medical', 'mental', 'sickness', 'Covid19', 'Covid', 'Pandemic', 'vaccination', 'SkyNews', 'LBC']",0,0
2021-11-20 06:15:21+00:00,"India Reports 10,302 Fresh Covid Infections, 267 More Deaths; Active Cases Decline To 1,24,868 @MoHFW_INDIA   #India #Covid19 #Coronavirusupdates #Coronavirus #Vaccination  https://t.co/q6Au04eOEZ",b'HealthwireMedia',"['India', 'Covid19', 'Coronavirusupdates', 'Coronavirus', 'Vaccination']",4993,0
2021-11-20 06:10:40+00:00,"#Protest live #updates: Thousands gather at anti-#vaccination rallies in #Melbourne, #Sydney and #Brisbane https://t.co/BBiofEh04v #Australia #health #COVID19 #UAP #government #ClivePalmer #politics #protest  via @theage",b'Karamarkos',"['Protest', 'updates', 'vaccination', 'Melbourne', 'Sydney', 'Brisbane', 'Australia', 'health', 'COVID19', 'UAP', 'government', 'ClivePalmer', 'politics', 'protest']",625,0
2021-11-20 06:07:35+00:00,"While ⁦@ScottMorrisonMP⁩ does his usual ducking &amp; weaving, shape-shifting rhetorically (while enacting stringent #vaccination mandates in practice) he’s being disrupted from @LiberalAus reactionary hard right who brook no such tactical ambiguities?  https://t.co/D9xx3Xzp9v",b'MediaActive',['vaccination'],3263,1
2021-11-20 06:07:26+00:00,"Reaching major milestone, 80% of adult population has been #vaccinated  with first dose. In this line, #HarGharDastak campaign started by our Hon PM Shri Narendra  Modi Ji is also ensuring #vaccination to all by reaching every nook and corner of country. https://t.co/88emmbaHC6",b'VijaiTand4',"['vaccinated', 'HarGharDastak', 'vaccination']",76,0
2021-11-20 06:00:58+00:00,let it be teh fault of my #Covid_19 #coronavirus #Corona #vaccination #vaccinated #coronadebat #coronamaatregelen https://t.co/pJ1FcEuF4C,b'MarcusVegetable',"['Covid_19', 'coronavirus', 'Corona', 'vaccination', 'vaccinated', 'coronadebat', 'coronamaatregelen']",309,0
2021-11-20 05:58:41+00:00,"PM @narendramodi herculean efforts to complete full #vaccination of all eligible population, in ⅔rd district, less than half of all adults’ population are #FullyVaccinated. https://t.co/di8uwoZC5Y ##Oxygenplants #Oxygenplantsmanufacturer #Covid_19 https://t.co/0eYDPcEBUT",b'BCryogas',"['vaccination', 'FullyVaccinated', 'Oxygenplants', 'Oxygenplantsmanufacturer', 'Covid_19']",5,0
2021-11-20 05:52:35+00:00,#vaccinated Don’t matter if you’re a #Trump supporter or #Biden supporter you better realize the #Government is not going to take care of you If you believe the paid off politicians are interested in your well being you are fooling yourself #Congress is exempt from #vaccination,b'WebAeneas',"['vaccinated', 'Trump', 'Biden', 'Government', 'Congress', 'vaccination']",0,1
2021-11-20 05:40:03+00:00,Gonna wait for my 2 weeks school holidays in December before going for my booster shot 💉  #Moderna #vaccination #booster,b'lady1nisa1990',"['Moderna', 'vaccination', 'booster']",72,0
2021-11-20 05:39:21+00:00,@zoo_bear #COVIDIOT they are going to fail this vaccination campaign #vaccination #vaccinated,b'saroharavi17',"['COVIDIOT', 'vaccination', 'vaccinated']",68,0
2021-11-20 05:38:18+00:00,"In its latest weekly summary (data to November 10) the #MHRA in the UK says it's received 386,517 reports of suspected adverse reactions after #Covid #vaccination. The MHRA has received 1,784 UK reports of people dying shortly after #Covid #vaccination. https://t.co/oIloqGzMH9",b'netpoette',"['MHRA', 'Covid', 'vaccination', 'Covid', 'vaccination']",3374,2
2021-11-20 05:34:02+00:00,@drnathimdladla Please watch @GVDBossche warning us what is going to happen if we continue with this #vaccination! You cannot #vaccinate yourself out of  a pathogen pandemic! We are in trouble!  https://t.co/1lkvwTx55V,b'Dennistalksfact',"['vaccination', 'vaccinate']",682,3
2021-11-20 05:33:33+00:00,Hell to the mthafkn YEAH! #VACCINE #vaccination #permanent #vacation  #no #mandate #forever ##covidvacccine #covi̇d19 https://t.co/tvhmd75Ahe,b'Rkv48',"['VACCINE', 'vaccination', 'permanent', 'vacation', 'no', 'mandate', 'forever', 'covidvacccine', 'covi̇d19']",694,0
2021-11-20 05:33:05+00:00,"#WATCH : What a #MasterStroke , If you have taken both doses of #Covid_19 vaccine, you are eligible to get wine from wine shop.😉 This is a great way to attract people towards #Vaccination . #FarmLaws Jug Jugg Jeeyo♥️ https://t.co/99kOkExUQ0",b'Deshi_Indian01',"['WATCH', 'MasterStroke', 'Covid_19', 'Vaccination', 'FarmLaws']",23,1
2021-11-20 05:32:44+00:00,"#NIH, #USA appreciated #Covaxin vaccine. even US now want Covaxin  #vaccination for its citizens.  #BharatBiotech right now:- https://t.co/Xshs8c1zq9",b'sunaina_bhola',"['NIH', 'USA', 'Covaxin', 'vaccination', 'BharatBiotech']",337,7
2021-11-20 05:30:23+00:00,World wide #vaccination coverage is still under expectations- 60% of people still need to get vaccinated #ourworld @OurWorldInData 😱 https://t.co/rQpEeV7u6a,b'FGazzelloni',"['vaccination', 'ourworld']",2251,0
2021-11-20 05:30:11+00:00,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದಿನಾಂಕ 20-11-2021 ರಂದು ಕೋವಿಡ್ ಲಸಿಕೆಗಳನ್ನು ನೀಡುವ ಸ್ಥಳಗಳ ವಿವರ.  Note : Citizens above 18+ age group are requested to visit the following vaccination centers for 1st dose &amp; 2nd dose of vaccination. I urge everyone to get vaccinated.  #Vaccination https://t.co/Pe12bMKaUh,b'Sowmyareddyr',['Vaccination'],36408,33
2021-11-20 05:28:48+00:00,Philippines to reopen 'soon' to vaccinated foreign tourists  Read More: https://t.co/xPauWcsP9G 👆 #DishaVacations #TravelNews #Tourism #India #Philippines #vaccination https://t.co/SEX5ERVjfr,b'DishaVacations',"['DishaVacations', 'TravelNews', 'Tourism', 'India', 'Philippines', 'vaccination']",6,0
2021-11-20 05:19:19+00:00,#SAfmJetsetbreakfast @MichConstant joined by Dr. @sangxa at 07h30 to talk #4thwave #COVID19  #vaccination share your thoughts &amp; questions  #SAfmJSB https://t.co/qRNCNwuDBH,b'SAfmRadio',"['SAfmJetsetbreakfast', '4thwave', 'COVID19', 'vaccination', 'SAfmJSB']",219485,5
2021-11-20 05:18:13+00:00,I think those thousands of Australian citizens who are post-chemo for #cancer/otherwise immuno-compromised would view claims of INDIVIDUAL “freedom” &amp; #vaccination “pro- choice” very differently? All our “liberties” are contingent upon &amp; limited by others’? #publichealth #covid19 https://t.co/eAZPLw98vu,b'MediaActive',"['cancer', 'vaccination', 'publichealth', 'covid19']",3263,2
2021-11-20 05:16:27+00:00,"India has administered a total of 1,15,83,25,695 vaccine doses so far. Out of this, 76,38,08,945 are first doses and 39,45,16,750 are second doses. #DIU #Vaccination https://t.co/Z0mMALd0RB",b'business_today',"['DIU', 'Vaccination']",1145375,18
2021-11-20 05:15:09+00:00,"India has been able to vaccinate 80.9% of its adult population with at least one dose, and at the same time, 41.8% of the eligible population has been fully vaccinated. #DIU #CovidVaccine #Vaccination https://t.co/cAOMtVkFjK",b'business_today',"['DIU', 'CovidVaccine', 'Vaccination']",1145375,24
2021-11-20 05:12:31+00:00,"‼️@sajidjavid just dropped another bait for those who haven’t been fully vaccinated for #COVID19, which is not only dangerous, but also highly irresponsible‼️  The UK is doomed to a #DarkWinter, which is actually an inevitable fate for countries with high #vaccination rates😱 https://t.co/ITm8mY5JPA",b'Dr_Zhang1',"['COVID19', 'DarkWinter', 'vaccination']",886,0
2021-11-20 05:10:50+00:00,"Let’s analyse that “pro-choice” claim shall we? Every choice we make, every “right” we claim is contingent upon, intersects with other citizens’ choices, “rights”. You want to refuse individual #vaccination? There are consequences in a collective #publichealth project. #covid19 https://t.co/jiQ661gBeP",b'MediaActive',"['vaccination', 'publichealth', 'covid19']",3263,1
2021-11-20 05:09:08+00:00,"India has administered a total of 1,15,83,25,695 vaccine doses so far. Out of this, 76,38,08,945 are first doses and 39,45,16,750 are second doses. #DIU #Vaccination https://t.co/cwx8zElZx6",b'IndiaToday',"['DIU', 'Vaccination']",5853748,16
2021-11-20 05:00:03+00:00,"Queensland will enter a new phase in living with covid with a vaccinated population, as new regulations will come into effect from December 17. https://t.co/IBlNhGxYa3  #Queensland #Vaccination #TheTourismNews https://t.co/NEDqenzvFF",b'thetourismnews',"['Queensland', 'Vaccination', 'TheTourismNews']",1243,1
2021-11-20 04:55:55+00:00,"@drfrocester This Tweet is misleading.   If the meds shown were given to ONE person at ONE day, this person would be dead soon.  But because it is pro #vaccination @TwitterUK will do nothing. 🤷🏼",b'_SENDavid_',['vaccination'],1171,0
2021-11-20 04:49:00+00:00,"India has been able to vaccinate 80.9% of its adult population with at least one dose, and at the same time, 41.8% of the eligible population has been fully vaccinated.  #Vaccination",b'_JammuNews_',['Vaccination'],3757,25
2021-11-20 04:46:22+00:00,"India has been able to vaccinate 80.9% of its adult population with at least one dose, and at the same time, 41.8% of the eligible population has been fully vaccinated. #DIU #CovidVaccine #Vaccination https://t.co/ZUGXK7Eueo",b'IndiaToday',"['DIU', 'CovidVaccine', 'Vaccination']",5853748,53
2021-11-20 04:45:38+00:00,"The risk of measles outbreaks is high after more than 22 million infants missed their first vaccine doses during the COVID-19 pandemic in 2020,the World Health Organization (WHO) and the U.S. Centers for Disease Control and Prevention(CDC)warned #Vaccination #measles @WHO @CDCFlu",b'DrSuryaBhan',"['Vaccination', 'measles']",847,3
2021-11-20 04:44:18+00:00,#SLArmy manage #Vaccination centers open on 20/11/21..... #COVID19 #coronavirus #SriLanka #DeltaVariant #COVID19SL #VaccinationDriveSL #Vaccination #COVID19SL #COVID19LK #vaccinate https://t.co/tKY0ph7Yqe,b'MekoTweet',"['SLArmy', 'Vaccination', 'COVID19', 'coronavirus', 'SriLanka', 'DeltaVariant', 'COVID19SL', 'VaccinationDriveSL', 'Vaccination', 'COVID19SL', 'COVID19LK', 'vaccinate']",25,0
2021-11-20 04:38:00+00:00,"Canadians should avoid extreme measures to coerce the unvaccinated, by @RobynUrback  https://t.co/98Pqbd3HTD via @GlobeDebate #COVID19 #cdnpoli #vaccination",b'picardonhealth',"['COVID19', 'cdnpoli', 'vaccination']",129018,5
2021-11-20 04:37:49+00:00,"#LargestVaccineDrive 1/2 Day 308:20-Nov,7AM India #vaccination update as per @MoHFW_INDIA   💉Total Doses: 115,79,69,274 🔼 51,59,931  💉Dose1: 76,22,07,067 🔼 16,86,596 💉Dose2: 39,57,62,207 🔼 34,73,335  Explore more at https://t.co/yUxs6SL8yv https://t.co/oJcuzWjW9r",b'outbreak_india',"['LargestVaccineDrive', 'vaccination']",984,0
2021-11-20 04:28:37+00:00,The Director of Public Health and Preventive Medicine @DrSelvaTN made #COVID19 vaccination mandatory to visit public spaces and #entertainment spaces.  #Covid19 #TamilNadu #Chennai #Covid19Vaccine #Vaccination #vaccinationcamps #TNGovt @DoHFWTN @TNDPHPM  https://t.co/GtybYrdBD2,b'dt_next',"['COVID19', 'entertainment', 'Covid19', 'TamilNadu', 'Chennai', 'Covid19Vaccine', 'Vaccination', 'vaccinationcamps', 'TNGovt']",11519,2
2021-11-22 11:45:51+00:00,Government begins the vaccination drive to all above 18 #COVID19 #Vaccination #Nepal  https://t.co/1TOvG4IcJz,b'KoshiOnline',"['COVID19', 'Vaccination', 'Nepal']",518,0
2021-11-22 11:42:04+00:00,"To all people who believe the #COVID19 #vaccination would change their DNA:   People, see it positively, this is your chance !",b'crypto4jamo',"['COVID19', 'vaccination']",1495,0
2021-11-22 11:36:43+00:00,"A comprehensive analysis of the topic of ""Severe illness after #vaccination"" by Dr. John Campbell going through peer reviewed scientific studies:   https://t.co/B3NXCzX02i   #Gib_der_Pandemie_ein_Gesicht #ImpfenSchuetzt #Impfpflicht #QuerdenkerSindTerroristen #COVID19 #Corona https://t.co/9awBK1WKTL",b'TruthtopiaTv',"['vaccination', 'Gib_der_Pandemie_ein_Gesicht', 'ImpfenSchuetzt', 'Impfpflicht', 'QuerdenkerSindTerroristen', 'COVID19', 'Corona']",22,0
2021-11-22 11:32:52+00:00,🇮🇳 Fully vaccinated adults coverage among larger states  (Adult pop &gt; 2Cr)  1⃣ Gujarat ~65.5% 2⃣ Kerala ~59.8% 3⃣ Andhra Pradesh ~58.7% 4⃣ Karnataka ~54.7% 5⃣ Madhya Pradesh ~54%  #vaccination #HarGharDastak  #India,b'traphikp',"['vaccination', 'HarGharDastak', 'India']",1717,1
2021-11-22 11:31:27+00:00,🇬🇧|The introduction of compulsory #vaccination in #Austria is a serious encroachment on citizens' personal #freedom and deprives them of the right to physical integrity. The Council of Europe declared compulsory vaccination in the #EU inadmissible. #ID https://t.co/TgPNmCuKRw,b'AndersonAfDMdEP',"['vaccination', 'Austria', 'freedom', 'EU', 'ID']",33292,93
2021-11-22 11:29:45+00:00,#Karditsa Prosecutor Office files charges against fake #vaccination certificates  https://t.co/BlaxxPrKGS,b'amna_newseng',"['Karditsa', 'vaccination']",10905,0
2021-11-22 11:25:40+00:00,opportunity to circumvent #MandatoryVaccinations #MandatoryVaccination by agreeing to #vaccination though on close of the test Window in 55 Years  Until thé data IS produced the mandatory vax IS still experimental medical testing illegal under Nuremberg section 6/3 (see below) https://t.co/04i0NAl1TR,b'Fishinapot',"['MandatoryVaccinations', 'MandatoryVaccination', 'vaccination']",26847,0
2021-11-22 11:25:23+00:00,@LadyGoodBear opportunity to circumvent #MandatoryVaccinations #MandatoryVaccination by agreeing to #vaccination though on close of the test Window in 55 Years  Until thé data IS produced the mandatory vax IS still experimental medical testing illegal under Nuremberg section 6/3 (see below) https://t.co/B7wcNn5woB,b'Fishinapot',"['MandatoryVaccinations', 'MandatoryVaccination', 'vaccination']",26847,0
2021-11-22 11:24:41+00:00,+++ Biontech founder: vaccine protection still very high after 9 months  ❗ Latest #News from #Germany 👉 https://t.co/9IE8fxfVRD  #NewsDE #corona #covid19 #coronavirus #Pandemic #vaccination #vaccine https://t.co/mB52fqYXfE,b'en_germany',"['News', 'Germany', 'NewsDE', 'corona', 'covid19', 'coronavirus', 'Pandemic', 'vaccination', 'vaccine']",301711,6
2021-11-22 11:21:20+00:00,Here are a few learnings from my #COVID19 episode: 1. If you are double #vaccinated don't feel confident about it. Although in my case my double #vaccination helped my #immunity and I fought well even under a bigger viral load. 2. If there are school children at home then 1/4,b'AamirAbbasi111',"['COVID19', 'vaccinated', 'vaccination', 'immunity']",6205,0
2021-11-22 11:17:29+00:00,Explore your locality like never before with Localwaala.  https://t.co/KdhZb2NywB  #covid #help #helpeachother #people #indiafightscovid #indiafightscovid19 #indiafightsback #vaccination #Covaxin #Covishield #sputnikv #covidwarriors #Unite2FightCorona #community #connectinglocals https://t.co/MFA8bzRis1,b'localwaala',"['covid', 'help', 'helpeachother', 'people', 'indiafightscovid', 'indiafightscovid19', 'indiafightsback', 'vaccination', 'Covaxin', 'Covishield', 'sputnikv', 'covidwarriors', 'Unite2FightCorona', 'community', 'connectinglocals']",2,0
2021-11-22 11:14:22+00:00,How can #vaccination be mandatory in #Austria when this is in direct contravention of the #EU Charter of Fundamental Rights (which supersedes Austrian #law)?  The EU's silence is deafening. https://t.co/fjlwO8q1hs,b'ejectamenta_com',"['vaccination', 'Austria', 'EU', 'law']",2122,1
2021-11-22 11:14:13+00:00,Boostered!!!! 💪💉 #COVID19 #vaccination,b'kirwan18',"['COVID19', 'vaccination']",359,1
2021-11-22 11:10:21+00:00,Covid has made life even more precarious for ...  https://t.co/3WL1jfqNqY #Employees #Employment #Government #Harassment #Health #HealthAndSafety #Healthcare #ILO #Malaysia #Migration #PersonalProtectiveEquipment #PublicHealth #Quarantine #Resolution #SriLanka #Vaccination https://t.co/xhtqD6wJvp,b'MirageNewsCom',"['Employees', 'Employment', 'Government', 'Harassment', 'Health', 'HealthAndSafety', 'Healthcare', 'ILO', 'Malaysia', 'Migration', 'PersonalProtectiveEquipment', 'PublicHealth', 'Quarantine', 'Resolution', 'SriLanka', 'Vaccination']",557,0
2021-11-22 11:09:02+00:00,"It's Time for Hospitals to Step Up in the COVID-19 Vaccination Effort #vaccination, #covid19, #pandemic, #herdimmunity, #life, #normality, #hospital, #marketing, #publicrelations, #education, #leadership https://t.co/xGRAHU2a6f",b'mkrivich',"['vaccination', 'covid19', 'pandemic', 'herdimmunity', 'life', 'normality', 'hospital', 'marketing', 'publicrelations', 'education', 'leadership']",5963,0
2021-11-22 11:07:35+00:00,"@commondreams #Mengele is pleased that incompetent experts have tossed the tenets of #immunology #virology #vaccination to the gutters.  Go, #Pfizer!",b'miriwood',"['Mengele', 'immunology', 'virology', 'vaccination', 'Pfizer']",1553,0
2021-11-22 11:05:52+00:00,Lessons from the Pandemic – Using Primary Care Physicians to Reach the Unvaccinated #covid19 #vaccination #primarycare #physician #hospitals #unvaccinated #healthcaremarketing #healthcaresocialmedia #healthcareexpert #blog  https://t.co/6AI3swD1G0,b'mkrivich',"['covid19', 'vaccination', 'primarycare', 'physician', 'hospitals', 'unvaccinated', 'healthcaremarketing', 'healthcaresocialmedia', 'healthcareexpert', 'blog']",5963,0
2021-11-22 11:05:50+00:00,"Through our partnership with @InstituteGC, we are supporting African governments to manage large-scale #vaccination programs using #OracleCloud technology.  @OracleCloud #PublicHealth https://t.co/oP3rBdhZuh",b'Oracle_Africa',"['vaccination', 'OracleCloud', 'PublicHealth']",4980,1
2021-11-22 11:05:47+00:00,"COVID-19 Wave Four- The Hospitals Role in Vaccinating the Unvaccinated – 9 Strategies #covid19, #deltavariant, #hospital, #primarycare, #physicians, #vaccination, #antivaxxers, #disinformation, #hospitalmarketing https://t.co/QZKeeJIZR6",b'mkrivich',"['covid19', 'deltavariant', 'hospital', 'primarycare', 'physicians', 'vaccination', 'antivaxxers', 'disinformation', 'hospitalmarketing']",5963,1
2021-11-22 11:04:13+00:00,Here is the call sent directly to the phones of ASHAs (Accredited Social Health Activists) &amp; ANMs (Auxiliary Nurse Midwives) in the country encouraging them to mobilise all eligible citizens of the country for their #COVID #vaccination. #mhealth #covid19 #pandemic #healthworker https://t.co/bUIOnhH0WP,b'armmanindia',"['COVID', 'vaccination', 'mhealth', 'covid19', 'pandemic', 'healthworker']",962,0
2021-11-22 11:03:31+00:00,A #Covid19 and #vaccination update in #Malaysia.  Read more: https://t.co/5cotapjd4d https://t.co/KOgjYt364I,b'staronline',"['Covid19', 'vaccination', 'Malaysia']",1736250,7
2021-11-22 11:03:25+00:00,"#coronavirus #vaccination #pandamic  I am not sure,  but understanding that... here... early spread if new variant in case with endemic symptoms. (ATGM. No.of Icus less (sorry to add this) compared to +ve are in more.) and may not to be ignore.  #NDTVExclusive  #TV9Telugu  #10TV",b'vsr_kris',"['coronavirus', 'vaccination', 'pandamic', 'NDTVExclusive', 'TV9Telugu', '10TV']",1,0
2021-11-22 11:02:38+00:00,"To those who agree with mandatory #Vaccination:  Realize that when this happens, ANY government can make ANY vaccine mandatory.  That means that we the people are no longer individuals but human livestock !  #Austria #Covid #Corona #Jinek #Nieuwsuur #DeNieuweWereld @robdewijk https://t.co/Y7oHvjSCm3",b'Fluitetuit',"['Vaccination', 'Austria', 'Covid', 'Corona', 'Jinek', 'Nieuwsuur', 'DeNieuweWereld']",103,1
2021-11-22 11:01:06+00:00,#Vaccination Acts in the 19th Century meant defaulting parents could be convicted and fined 20s. The Callan union was chasing up cases in Mullinahone and Ballingarry in  1889. The Kilkenny Moderator 15/5/1889. @TipperaryCoCo @BallingarryC @FethardHistory @IrishWorkhouseC https://t.co/FCi4x4sufA,b'TippStudies',['Vaccination'],2741,0
2021-11-22 11:00:02+00:00,We want to thank you all for your continuous support. ღ #theextraordinaryachievers #theextraordinaryachieversshow #ladywaynettpeters   https://t.co/HXe1j4LHv7  #vaccination #covid #vaccine #coronavirus #vaccines #health #healthcare #corona #pandemic #resistance #truth #medicine https://t.co/oQfQGjlz7B,b'LadyWaynettP',"['theextraordinaryachievers', 'theextraordinaryachieversshow', 'ladywaynettpeters', 'vaccination', 'covid', 'vaccine', 'coronavirus', 'vaccines', 'health', 'healthcare', 'corona', 'pandemic', 'resistance', 'truth', 'medicine']",1204,0
2021-11-22 11:00:01+00:00,The Department of Justice is eyeing the inclusion of all persons deprived of liberty (PDLs) in the government’s massive #vaccination drive from November 29 to December 1 to achieve herd immunity in all prison facilities nationwide. #DOJ #PDLs  Read more: https://t.co/KSLtoJ7ruR https://t.co/Bs90Zjek6n,b'advocatesph',"['vaccination', 'DOJ', 'PDLs']",1273,0
2021-11-22 11:00:00+00:00,The Department of Justice is eyeing the inclusion of all persons deprived of liberty (PDLs) in the government’s massive #vaccination drive from November 29 to December 1 to achieve herd immunity in all prison facilities nationwide. #DOJ #PDLs  https://t.co/PYMrgPu04Q,b'BawalAngCorrupt',"['vaccination', 'DOJ', 'PDLs']",160,0
2021-11-22 10:59:00+00:00,If you are (rightly so) concerned about #NHSPrivatisation #NHSBill #NHSCrisis can you please also pay attention to the people that actually make up the #NHS and are facing job losses over the upcoming #NHSmandates over their #vaccination status??  #WakeUpEverybody #Socialism2021,b'MariaElliePie',"['NHSPrivatisation', 'NHSBill', 'NHSCrisis', 'NHS', 'NHSmandates', 'vaccination', 'WakeUpEverybody', 'Socialism2021']",409,0
2021-11-22 10:55:49+00:00,One aspect Jacqui Lambie included in her cracker of a speech today was citizens who are immuno-suppressed whether from #cancer chemo or for another reason. Some of them run businesses. Why should they be forced to allow unvaccinated people into their spaces? #covid19 #vaccination https://t.co/sYdd8ueuOQ,b'MediaActive',"['cancer', 'covid19', 'vaccination']",3273,0
2021-11-22 10:55:43+00:00,@hugodejonge Vax dev for #SARSCoV2 began TOO late. Prikkens are at times of day that enhance virus dinucleotide mutations &amp; multiplication #spread.  It insults #Amsterdam house #doctors to suggest they believe in #boosters or #vaccination. It temporarily delays death with serious side effects,b'De7Prov',"['SARSCoV2', 'spread', 'Amsterdam', 'doctors', 'boosters', 'vaccination']",0,0
2021-11-22 10:54:08+00:00,".@Pierrakakis says 444,000 first dose and 1.2 million third dose #vaccination booked in the last 30 days  https://t.co/oDVF2UbORD https://t.co/0I9vBKHlzc",b'amna_newseng',['vaccination'],10905,0
2021-11-22 10:53:57+00:00,"Row erupts over a petition for compulsory vaccination,  RunCzech announces 2022 races in Prague, Unique Celtic kettle goes on display in Brno. More in our daily update:👇 #czechnews #celtichistory #vaccination  https://t.co/rLivM3kL0W",b'expatscz',"['czechnews', 'celtichistory', 'vaccination']",7022,1
2021-11-22 10:52:49+00:00,Unvaccinated by choice. How about you pay for your hospital treatment? #COVID19 #vaccination,b'maslerdanch',"['COVID19', 'vaccination']",1480,2
2021-11-22 10:51:56+00:00,"There are never-ending catch-ups, unforgettable moments we never see coming, and days we anticipate months in advance.  This is a side of life we deserve to get back to. Take action and bring about change.  #CovidVaccination #Vaccination #Covid19  #AMillionPeopleForChange https://t.co/RSZifvHa29",b'CBRMarketing',"['CovidVaccination', 'Vaccination', 'Covid19', 'AMillionPeopleForChange']",2346,0
2021-11-22 10:50:09+00:00,"ICU's are now full of the unvaccinated. All severely ill with Covid and previously healthy. All completely avoidable. When your waiting over 6 hours for an ambulance as you grandfather has fallen and broken a hip, you know who to blame #covid #vaccination  https://t.co/1YwqlIFdmT",b'AdamTutton',"['covid', 'vaccination']",1419,7
2021-11-22 10:49:27+00:00,"Share Your Vaccination Status: CoWin Platform Gets New Feature To Help Airports, Hotels, Others  #COVID19 #CoWin #India #ShareYourVaccinationStatus #Vaccination #VaccinationStatus  https://t.co/RaMsdMbtZ4 https://t.co/VvjMpBIH9W",b'travelobiz',"['COVID19', 'CoWin', 'India', 'ShareYourVaccinationStatus', 'Vaccination', 'VaccinationStatus']",1919,2
2021-11-22 10:47:34+00:00,It is intriguing that a #StatutoryDeclaration is all the #TransportCanada is requiring as proof of #vaccination for #AirTravel… Not sure how this makes any sense?? #LieToFly @JustinTrudeau @OmarAlghabra,b'TimMcKee_CD',"['StatutoryDeclaration', 'TransportCanada', 'vaccination', 'AirTravel', 'LieToFly']",1362,0
2021-11-22 10:44:41+00:00,#vaccination : Stop ou Encore ? https://t.co/b8qbMjO3wj,b'Enfantdabord2',['vaccination'],2093,0
2021-11-22 10:36:39+00:00,"Australia to welcome vaccinated foreign students, workers https://t.co/OvJqEK0pIU   #foreign #student #quarentine #workers #vaccine #vaccination #rules #austrelia #international",b'AnmNews',"['foreign', 'student', 'quarentine', 'workers', 'vaccine', 'vaccination', 'rules', 'austrelia', 'international']",365,0
2021-11-22 10:20:43+00:00,How can we capitalise on the role healthcare workers &amp; other influentials play in #Indian caregivers' #vaccination decisions? https://t.co/LKei3hJIzK #TheCI #b_dhaliwal5 #sveac https://t.co/bDWThS0Y5G,b'warrencomminit',"['Indian', 'vaccination', 'TheCI', 'b_dhaliwal5', 'sveac']",3500,1
2021-11-22 10:19:46+00:00,"""The results of this paper prove the original observation that HPV causes #cervicalcancer- I feel very privileged to have seen the whole story.""  Judith Breuer, Professor of Virology at @UCL discusses the past &amp; future of #HPV #vaccination in the UK. https://t.co/f4HNvMHBHP https://t.co/8N3nttbWYE",b'CancerPrev_KCL',"['cervicalcancer', 'HPV', 'vaccination']",1245,4
2021-11-22 10:15:00+00:00,"#Opinion | ""Incentivising people who accept #vaccination can help. For example, people, such as daily wage workers, who lose their day’s earnings by visiting the vaccination centre could be compensated,"" write Allen P Ugargol &amp; Arnab Mukherji.  https://t.co/40luw5QgYs",b'TheQuint',"['Opinion', 'vaccination']",697669,6
2021-11-22 10:12:13+00:00,"I am double-jabbed with my booster booked. However, I am against a law that #mandates #vaccination—And what would the punishment be for those who still refuse? It is not the same as sectioning.",b'PastilleSheen',"['mandates', 'vaccination']",24,0
